"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0052547","regulation of peptidase activity","41/442","76/1987",7.69533145445719e-10,4.24557067072736e-08,3.24409094947849e-08,"Ngp/S100a9/S100a8/App/Stfa3/Xdh/Mmp9/Hspa1b/Stfa2l1/Grn/Cstb/Ltf/Plaur/Ctsl/Slpi/Mefv/Naip2/Casp1/Serpina3g/Serpinb9/Reck/Serping1/Timp1/Itih4/Ambp/Serpina3n/Stat1/Kng1/Serpina1c/Vtn/Ahsg/Serpinc1/Itih3/Serpina3k/Pzp/Serpina1b/Serpina3m/Hrg/Fabp1/Serpinb2/Serpinf1",41
"GO:0045089","positive regulation of innate immune response","48/442","96/1987",7.94262401080182e-10,4.27767036010327e-08,3.26861870319213e-08,"Fpr2/Plscr1/Clec4e/Acod1/Tlr4/Cd14/App/Slc15a3/Ifi207/Clec4n/Cd300lf/Irf7/Ifih1/Tlr2/Zbp1/Lamp2/Casp4/Ifi204/Dhx58/Nr1h3/Ffar2/Lbp/Gbp2b/Ltf/Gbp2/Gbp7/Trem3/Oasl1/Tirap/Lgals9/Oas3/Smpdl3b/Adam8/Tlr13/Trim30d/Ly96/Irgm2/Irgm1/Mefv/Eif2ak2/Xcl1/Casp1/Gbp3/Trim30a/Hpx/Irf1/Treml4/Ddx60",48
"GO:0051607","defense response to virus","42/442","80/1987",1.44809065923818e-09,7.44450243453808e-08,5.68843268533274e-08,"Ifitm6/Ifitm1/Plscr1/Acod1/Ifnar2/Ifitm2/Irf7/Oas2/Ifih1/Zbp1/Lamp2/Ifit1/Mlkl/Ifitm3/Cxcl10/Dhx58/Gbp2b/Gbp7/Oasl1/Dtx3l/Ifit3/Rtp4/Oas3/Oasl2/Trim30d/Irgm2/Irgm1/Ifit2/Ifi44l/Mefv/Bst2/Eif2ak2/Samhd1/Casp1/Gbp3/Cxcl9/Trim30a/Irf1/Stat1/Ifng/Treml4/Ddx60",42
"GO:0140546","defense response to symbiont","42/442","80/1987",1.44809065923818e-09,7.44450243453808e-08,5.68843268533274e-08,"Ifitm6/Ifitm1/Plscr1/Acod1/Ifnar2/Ifitm2/Irf7/Oas2/Ifih1/Zbp1/Lamp2/Ifit1/Mlkl/Ifitm3/Cxcl10/Dhx58/Gbp2b/Gbp7/Oasl1/Dtx3l/Ifit3/Rtp4/Oas3/Oasl2/Trim30d/Irgm2/Irgm1/Ifit2/Ifi44l/Mefv/Bst2/Eif2ak2/Samhd1/Casp1/Gbp3/Cxcl9/Trim30a/Irf1/Stat1/Ifng/Treml4/Ddx60",42
"GO:0019221","cytokine-mediated signaling pathway","52/442","110/1987",1.96459978073777e-09,9.8753882311752e-08,7.54590138005011e-08,"Ifitm6/Mmp8/Ifitm1/Ifnar2/Ifitm2/Csf2rb2/Csf2rb/Il1r2/Il15ra/Cd300lf/Ccr5/Irf7/Oas2/Ifih1/Zbp1/Ifitm3/Casp4/Il13ra1/Il1rn/Iigp1/Ceacam1/Pirb/Cxcl10/Ccr1/Socs1/Oasl1/Il1rap/Oas3/Il36g/Ccrl2/Oasl2/Irgm2/Irgm1/Csf2ra/Naip2/Xcl1/Samhd1/Casp1/Il18/Parp14/Cxcl9/Arg1/Cxcl1/Cxcr2/Cxcl2/Hpx/Irf1/Stat1/Kit/Ifng/Apoa1/Cxcl13",52
"GO:0048584","positive regulation of response to stimulus","146/442","444/1987",2.19915708688931e-09,1.08141159359644e-07,8.26319436309439e-08,"Fpr2/Mmp8/Lrg1/Anxa1/Cd177/S100a9/Gpr27/Plscr1/S100a8/Clec4e/Fpr1/Cebpb/Tgm2/Acod1/Tlr4/Chi3l1/Trem1/Cd14/App/Slc15a3/Ifi207/Clec4n/Slc11a1/F10/Xdh/Cd300lf/Ccr5/Irf7/Ifih1/Tlr2/C5ar1/Zbp1/Lamp2/Mmp9/Cfb/Igfbp6/Cmklr1/Cyfip1/Casp4/Ltbr/C3/Il1rn/Fcgr1/Ceacam1/Ifi204/Cxcl10/Jun/Ralb/Ccr1/Dhx58/Lgals3/G0s2/Socs1/Nr1h3/Cd274/Ffar2/Itgam/Lbp/Grn/Gbp2b/Ltf/Nupr1/Gbp2/Aif1/Tmem106a/Emilin1/Gbp7/Pram1/Trem3/Oasl1/Ctbp2/Tirap/Lgals9/Met/Oas3/Plaur/Smpdl3b/St3gal4/Adam8/Tlr13/Ctsl/Cfp/Lrp1/Pnp/Trim30d/Ly96/Irgm2/Irgm1/Fabp5/Mefv/Emilin2/Pak1/Pla2g7/Eif2ak2/Fcgr3/Fosl2/Naip2/Xcl1/Ctsc/Casp1/Gbp3/Fgr/Reck/Il18/Parp14/Bmx/C1ra/C1qc/Rasgrp4/Arg1/Trim30a/Cxcl1/Serping1/Cxcr2/Ube2b/Nfe2l2/Hpx/Irf1/Cfh/C1qb/Selp/Fga/Crp/Vtn/F2/Kit/C1qa/Cd5l/Cpb2/Ifng/Fgg/Fgd4/Treml4/Apoh/Plg/Fgb/Cfi/Ddx60/C4b/Hrg/Apoa1/Hc/Dcn/Cxcl13/C8a/Fcna",146
"GO:0001906","cell killing","39/442","73/1987",3.01458029917556e-09,1.4508469439862e-07,1.10860937317946e-07,"Trem1/Ccr5/C3/Pglyrp1/Fcgr1/Ceacam1/Fcgr4/Cxcl10/Lgals3/Itgam/Gbp2b/Ltf/Gbp2/Gbp7/Trem3/Lgals9/Pnp/Irgm2/Fcgr3/Ctsc/Gbp3/Serpinb9/Il18/Cxcl9/Arg1/Cxcl1/Gzmb/Cfh/Kng1/F2/Cd5l/Ifng/Camp/Hrg/Hc/Cxcl13/C8a/Hamp/Gzma",39
"GO:0002684","positive regulation of immune system process","106/442","295/1987",3.61273077592768e-09,1.70249937815592e-07,1.30089998554238e-07,"Fpr2/Mmp8/Anxa1/Cd177/Plscr1/Clec4e/Fpr1/Flot2/Acod1/Tlr4/Trem1/Cd14/App/Slc15a3/Ifi207/Clec4n/Slc11a1/Il15ra/Cd300lf/Irf7/Ifih1/Tlr2/C5ar1/Zbp1/Lamp2/Mmp9/Cfb/Cmklr1/Casp4/C3/Fcgr1/Ifi204/Cxcl10/Jun/Ccr1/Dhx58/Lgals3/Mmp14/Socs1/Nr1h3/Cd274/Ffar2/Itgam/Lbp/Gbp2b/Ltf/Gbp2/Aif1/Gbp7/Pram1/Trem3/Oasl1/Tirap/Lgals9/Oas3/Smpdl3b/Adam8/Tlr13/Cfp/Bst1/Pnp/Trim30d/Ly96/Irgm2/Irgm1/Mefv/Pla2g7/Eif2ak2/Fcgr3/Fosl2/Xcl1/Ctsc/Casp1/Gbp3/Fgr/Il18/Bmx/C1ra/C1qc/Arg1/Trim30a/Cxcl1/Serping1/Cxcr2/Cdkn1a/Hpx/Irf1/Cfh/C1qb/Selp/Crp/Kit/C1qa/Cd5l/Ifng/Treml4/Cfi/Ddx60/C4b/Hrg/Hc/Rbp4/Cxcl13/C8a/Hamp/Fcna",106
"GO:0043086","negative regulation of catalytic activity","49/442","104/1987",6.98209290842684e-09,3.19525937044287e-07,2.4415356164862e-07,"Ngp/Anxa1/App/Stfa3/Prdx5/Mmp9/Ceacam1/Hspa1b/Mvp/Stfa2l1/Grn/Cstb/Ltf/Dtx3l/P2ry13/Plaur/Slpi/Naip2/Serpina3g/Serpinb9/Reck/Arg2/Serping1/Apcs/Timp1/Cdkn1a/Itih4/Ambp/Serpina3n/Kng1/Serpina1c/Vtn/Ahsg/Ifng/Serpinc1/Itih3/Serpina3k/Pzp/Serpina1b/Serpina3m/Apoa2/Hrg/Apoa1/Fabp1/Apoc3/Apoc1/Serpinb2/Gzma/Serpinf1",49
"GO:0009615","response to virus","46/442","95/1987",7.06290753855629e-09,3.19525937044287e-07,2.4415356164862e-07,"Lcn2/Ifitm6/Ifitm1/Plscr1/Acod1/Ifnar2/Ifitm2/Irf7/Oas2/Ifih1/Zbp1/Lamp2/Ifit1/Mlkl/Ifitm3/Cxcl10/Dhx58/Mx1/Gbp2b/Gbp7/Oasl1/Lgals9/Dtx3l/Ifit3/Rtp4/Oas3/Tlr13/Oasl2/Trim30d/Irgm2/Irgm1/Ifit2/Ifi44l/Mefv/Bst2/Eif2ak2/Samhd1/Casp1/Gbp3/Cxcl9/Trim30a/Irf1/Stat1/Ifng/Treml4/Ddx60",46
"GO:0002253","activation of immune response","67/442","165/1987",2.18479680425878e-08,9.69021641418307e-07,7.40440939647662e-07,"Fpr2/Plscr1/Clec4e/Fpr1/Acod1/Tlr4/Cd14/App/Slc15a3/Ifi207/Clec4n/Cd300lf/Irf7/Ifih1/Tlr2/C5ar1/Zbp1/Lamp2/Cfb/Cmklr1/Casp4/C3/Ifi204/Dhx58/Lgals3/Nr1h3/Ffar2/Lbp/Gbp2b/Ltf/Gbp2/Gbp7/Pram1/Oasl1/Tirap/Oas3/Smpdl3b/Tlr13/Cfp/Trim30d/Ly96/Irgm2/Irgm1/Mefv/Eif2ak2/Fosl2/Casp1/Gbp3/Bmx/C1ra/C1qc/Trim30a/Serping1/Irf1/Cfh/C1qb/Crp/C1qa/Cd5l/Ifng/Treml4/Cfi/Ddx60/C4b/Hc/C8a/Fcna",67
"GO:0002526","acute inflammatory response","24/442","37/1987",2.38836479536194e-08,1.03893868598244e-06,7.93865383397632e-07,"Saa3/Plscr1/Hp/Ccr5/C3/Il1rn/Fcgr1/Ffar2/Lbp/Nupr1/Adam8/Fcgr3/Orm1/Serpinb9/Saa1/Cxcr2/Itih4/Saa2/Serpina3n/Crp/F2/Ahsg/Serpina1b/Ednrb",24
"GO:0098657","import into cell","65/442","159/1987",2.67644978516114e-08,1.14228856868576e-06,8.72836255657318e-07,"Lcn2/Fpr2/Anxa1/Cd177/Plscr1/Tgm2/Tlr4/Cd302/Cd14/App/Anxa3/Slc15a3/Slc11a1/Il15ra/Cd300lf/Tlr2/Rhou/Rab20/Scamp1/Ifitm3/Hck/C3/Fcgr1/Ceacam1/Fcgr4/Ralb/Anxa2/Lgals3/Nr1h3/Snx10/Prtn3/Itgam/Lbp/Grn/Aif1/Mertk/Msr1/Met/Cfp/Lrp1/Marco/Fcgr3/Abca13/Slc31a1/Tspo2/Fgr/Arg1/Arg2/Mrc1/Cxcr2/Vtn/Ahsg/Ifng/Treml4/Slc27a2/Rab27b/Apoa2/Calcrl/Apoa1/Rbp4/Apoc3/Trf/Apoc1/Slc7a2/Hamp",65
"GO:0050778","positive regulation of immune response","83/442","221/1987",2.79739154285028e-08,1.15862203205435e-06,8.85316848914907e-07,"Fpr2/Anxa1/Cd177/Plscr1/Clec4e/Fpr1/Acod1/Tlr4/Cd14/App/Slc15a3/Ifi207/Clec4n/Slc11a1/Cd300lf/Irf7/Ifih1/Tlr2/C5ar1/Zbp1/Lamp2/Cfb/Cmklr1/Casp4/C3/Fcgr1/Ifi204/Dhx58/Lgals3/Nr1h3/Cd274/Ffar2/Itgam/Lbp/Gbp2b/Ltf/Gbp2/Gbp7/Pram1/Trem3/Oasl1/Tirap/Lgals9/Oas3/Smpdl3b/Adam8/Tlr13/Cfp/Pnp/Trim30d/Ly96/Irgm2/Irgm1/Mefv/Eif2ak2/Fcgr3/Fosl2/Xcl1/Casp1/Gbp3/Fgr/Il18/Bmx/C1ra/C1qc/Trim30a/Serping1/Hpx/Irf1/Cfh/C1qb/Crp/C1qa/Cd5l/Ifng/Treml4/Cfi/Ddx60/C4b/Hrg/Hc/C8a/Fcna",83
"GO:0050790","regulation of catalytic activity","95/442","264/1987",2.81716232373958e-08,1.15862203205435e-06,8.85316848914907e-07,"Ngp/Anxa1/S100a9/Plscr1/S100a8/Tlr4/Chi3l1/App/Stfa3/Slc11a1/Xdh/Vcan/Prdx5/Oas2/C5ar1/Mmp9/Il1rn/Ceacam1/Hspa1b/Ralb/Socs1/Nr1h3/Mvp/Prtn3/Stfa2l1/Itgam/Grn/Cstb/Ltf/Mertk/Oasl1/Tirap/Lgals9/Dtx3l/Met/P2ry13/Oas3/Plaur/Adam8/Dbi/Ctsl/Lrp1/Oasl2/Irgm2/Tbc1d8/Irgm1/Rhoc/Slpi/Mefv/Pak1/Naip2/Xcl1/Casp1/Serpina3g/Serinc1/Serpinb9/Fgr/Reck/Il18/Rasgrp4/Arg2/Slamf8/Serping1/Apcs/Timp1/Cdkn1a/Itih4/Ambp/Serpina3n/Stat1/Kng1/Serpina1c/Vtn/F2/Kit/Ahsg/Ifng/Fgd4/Serpinc1/Itih3/Apoh/Serpina3k/Pzp/Serpina1b/Serpina3m/Apoa2/Hrg/Apoa1/Cxcl13/Fabp1/Apoc3/Apoc1/Serpinb2/Gzma/Serpinf1",95
"GO:0007166","cell surface receptor signaling pathway","137/442","424/1987",3.5380363254868e-08,1.42911395861628e-06,1.0920029410619e-06,"Lcn2/Ifitm6/Fpr2/Mmp8/Lrg1/Anxa1/Ifitm1/Cd177/Plscr1/Clec4e/Fpr1/Acod1/Tlr4/Cd14/App/Ifnar2/Ifitm2/Hp/Clec4n/Csf2rb2/Csf2rb/Ms4a6d/Xdh/Il1r2/Il15ra/Cd300lf/Ccr5/Irf7/Anxa4/Oas2/Ifih1/Tlr2/C5ar1/Zbp1/Mmp9/Mlkl/Igfbp6/Fam20c/Cmklr1/Ifitm3/Cyfip1/Casp4/Ltbr/Hck/Ms4a8a/Il13ra1/Shtn1/Il1rn/Iigp1/Fcgr1/Ceacam1/Pirb/Fcgr4/Cxcl10/Jun/Ralb/Socs3/Ccr1/Id1/Lgals3/G0s2/Mmp14/Socs1/Nr1h3/Mvp/Cd274/Ffar2/Itgam/Lbp/Ltf/Myof/Emilin1/Mertk/Gbp7/Pram1/Oasl1/Tirap/Lgals9/Dtx3l/Met/Adgrg3/Il1rap/Oas3/Plaur/Il36g/Ccrl2/Lrp1/Oasl2/Trim30d/Ly96/Irgm2/Pid1/Irgm1/Csf2ra/Pak1/Fcgr3/Fosl2/Naip2/Ms4a6c/Xcl1/Slc31a1/Samhd1/Casp1/Gbp3/Fgr/Reck/Il18/Parp14/Rnf213/Bmx/Cxcl9/Arg1/Trim30a/Cxcl1/Cxcr2/Timp1/Cxcl2/Ube2b/Hpx/Irf1/Fga/Stat1/Adgre1/F2/Kit/Ahsg/Ifng/Fgg/Fgb/Calcrl/Hrg/Apoa1/Dcn/Cxcl13/Trf/Hamp/Ednrb",137
"GO:0071219","cellular response to molecule of bacterial origin","35/442","67/1987",4.44465395537024e-08,1.75502673289548e-06,1.34103676086108e-06,"Mmp8/Plscr1/Cebpb/Acod1/Tlr4/Cd14/Tlr2/Cmpk2/Fcgr4/Cxcl10/Nr1h3/Cd274/Lbp/Gbp2b/Ltf/Gbp2/Tirap/Il36g/Trim30d/Ly96/Irgm2/Irgm1/Gbp6/Casp1/Gbp3/Cd68/Cxcl9/Trim30a/Cxcl1/Mrc1/Cxcl2/Cfh/Stat1/Ifng/Cxcl13",35
"GO:0010951","negative regulation of endopeptidase activity","22/442","33/1987",4.50006854588584e-08,1.75502673289548e-06,1.34103676086108e-06,"Mmp9/Hspa1b/Ltf/Plaur/Naip2/Serpina3g/Serpinb9/Reck/Serping1/Timp1/Serpina3n/Kng1/Serpina1c/Vtn/Ahsg/Serpina3k/Serpina1b/Serpina3m/Hrg/Fabp1/Serpinb2/Serpinf1",22
"GO:0007596","blood coagulation","26/442","43/1987",5.12174466089181e-08,1.89924367589135e-06,1.45123463903095e-06,"S100a9/Tlr4/F10/Ceacam1/Papss2/Anxa2/Mertk/Plaur/St3gal4/Emilin2/Fgl1/Serping1/Nfe2l2/Cfh/Selp/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg",26
"GO:0007599","hemostasis","26/442","43/1987",5.12174466089181e-08,1.89924367589135e-06,1.45123463903095e-06,"S100a9/Tlr4/F10/Ceacam1/Papss2/Anxa2/Mertk/Plaur/St3gal4/Emilin2/Fgl1/Serping1/Nfe2l2/Cfh/Selp/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg",26
"GO:0050817","coagulation","26/442","43/1987",5.12174466089181e-08,1.89924367589135e-06,1.45123463903095e-06,"S100a9/Tlr4/F10/Ceacam1/Papss2/Anxa2/Mertk/Plaur/St3gal4/Emilin2/Fgl1/Serping1/Nfe2l2/Cfh/Selp/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg",26
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","15/442","18/1987",5.53735054843486e-08,1.97120652796093e-06,1.50622230858199e-06,"S100a9/App/Pglyrp1/Cxcl10/Lgals3/Ltf/Cxcl9/Cxcl1/Cxcl2/Kng1/F2/Camp/Hrg/Cxcl13/Hamp",15
"GO:0032102","negative regulation of response to external stimulus","45/442","97/1987",5.54815001194631e-08,1.97120652796093e-06,1.50622230858199e-06,"Fpr2/Acod1/Ier3/Lamp2/Pglyrp1/Ceacam1/Socs3/Ccr1/Anxa2/Dhx58/Trafd1/Nr1h3/Grn/Ltf/Aif1/Lgals9/Oas3/Plaur/Smpdl3b/Irgm2/Irgm1/Mefv/Samhd1/Serpinb9/Parp14/Arg1/Trim30a/Arg2/Slamf8/Serping1/Fabp7/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Apoh/Plg/Fgb/Hrg/Apoa1/Hc/Cxcl13/Hamp",45
"GO:0006953","acute-phase response","16/442","20/1987",5.66335847987508e-08,1.97120652796093e-06,1.50622230858199e-06,"Saa3/Plscr1/Hp/Ccr5/Il1rn/Lbp/Orm1/Saa1/Itih4/Saa2/Serpina3n/Crp/F2/Ahsg/Serpina1b/Ednrb",16
"GO:0050900","leukocyte migration","44/442","94/1987",5.66438657460037e-08,1.97120652796093e-06,1.50622230858199e-06,"Fpr2/Anxa1/Cd177/S100a9/S100a8/Trem1/App/Tlr2/C5ar1/Mmp9/Cmklr1/Cxcl10/Ccr1/Lgals3/Mmp14/Ffar2/Prtn3/Itgam/Lbp/Aif1/Emilin1/Trem3/Tirap/Lgals9/St3gal4/Adam8/Spp1/Bst1/Pla2g7/Fcgr3/Xcl1/Cxcl9/Slamf8/Cxcl1/Mtus1/Cxcr2/Cxcl2/Selp/Kit/Ifng/Plg/Hc/Cxcl13/Ednrb",44
"GO:0097530","granulocyte migration","27/442","46/1987",6.78955036448872e-08,2.32696407946568e-06,1.77806087695223e-06,"Anxa1/Cd177/S100a9/S100a8/Trem1/Tlr2/C5ar1/Cmklr1/Cxcl10/Lgals3/Prtn3/Itgam/Lbp/Trem3/Tirap/Adam8/Spp1/Bst1/Fcgr3/Xcl1/Cxcl9/Slamf8/Cxcl1/Cxcr2/Cxcl2/Ifng/Cxcl13",27
"GO:0030595","leukocyte chemotaxis","35/442","68/1987",7.28757540893741e-08,2.46037247388305e-06,1.87999981484293e-06,"Fpr2/Anxa1/S100a9/S100a8/Trem1/App/C5ar1/Mmp9/Cmklr1/Cxcl10/Ccr1/Lgals3/Ffar2/Itgam/Lbp/Aif1/Trem3/Tirap/Adam8/Spp1/Bst1/Pla2g7/Fcgr3/Xcl1/Cxcl9/Slamf8/Cxcl1/Mtus1/Cxcr2/Cxcl2/Kit/Ifng/Hc/Cxcl13/Ednrb",35
"GO:0034341","response to type II interferon","28/442","49/1987",8.56638613490044e-08,2.84958315252129e-06,2.17740031478429e-06,"Ifitm6/Ifitm1/Acod1/Tlr4/Ifitm2/Slc11a1/Tlr2/Rab20/Ifitm3/Gbp2b/Gbp2/Gbp7/Cdc42ep2/Irgm2/Irgm1/Gbp6/Mefv/Bst2/Xcl1/Casp1/Gbp3/Parp14/Arg1/Mrc1/Hpx/Irf1/Stat1/Ifng",28
"GO:0060326","cell chemotaxis","40/442","83/1987",8.73839053741854e-08,2.86467237617982e-06,2.18893016970881e-06,"Fpr2/Anxa1/S100a9/Saa3/S100a8/Trem1/App/Ccr5/C5ar1/Mmp9/Cmklr1/Cxcl10/Ccr1/Lgals3/Ffar2/Itgam/Lbp/Aif1/Trem3/Tirap/Met/Adam8/Spp1/Ccrl2/Bst1/Pla2g7/Fcgr3/Xcl1/Cxcl9/Slamf8/Cxcl1/Mtus1/Cxcr2/Cxcl2/Kit/Ifng/Hrg/Hc/Cxcl13/Ednrb",40
"GO:0051336","regulation of hydrolase activity","64/442","160/1987",9.51174698571923e-08,3.07365309738527e-06,2.34861481963173e-06,"Ngp/Anxa1/S100a9/S100a8/App/Stfa3/Xdh/Vcan/Oas2/Mmp9/Hspa1b/Nr1h3/Prtn3/Stfa2l1/Grn/Cstb/Ltf/Oasl1/Met/Oas3/Plaur/Ctsl/Lrp1/Oasl2/Tbc1d8/Rhoc/Slpi/Mefv/Naip2/Xcl1/Casp1/Serpina3g/Serpinb9/Reck/Rasgrp4/Serping1/Apcs/Timp1/Itih4/Ambp/Serpina3n/Stat1/Kng1/Serpina1c/Vtn/Ahsg/Ifng/Serpinc1/Itih3/Apoh/Serpina3k/Pzp/Serpina1b/Serpina3m/Apoa2/Hrg/Apoa1/Cxcl13/Fabp1/Apoc3/Apoc1/Serpinb2/Gzma/Serpinf1",64
"GO:0002221","pattern recognition receptor signaling pathway","33/442","63/1987",1.01649067708881e-07,3.14213291437871e-06,2.40094106073332e-06,"Clec4e/Acod1/Tlr4/Cd14/App/Slc15a3/Cd300lf/Irf7/Ifih1/Tlr2/Lamp2/Casp4/Dhx58/Nr1h3/Ffar2/Lbp/Ltf/Gbp2/Oasl1/Tirap/Oas3/Smpdl3b/Tlr13/Ly96/Irgm2/Irgm1/Mefv/Eif2ak2/Casp1/Trim30a/Irf1/Treml4/Ddx60",33
"GO:0030193","regulation of blood coagulation","19/442","27/1987",1.04182125808313e-07,3.14213291437871e-06,2.40094106073332e-06,"S100a9/Ceacam1/Anxa2/Plaur/St3gal4/Emilin2/Serping1/Nfe2l2/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg",19
"GO:0050818","regulation of coagulation","19/442","27/1987",1.04182125808313e-07,3.14213291437871e-06,2.40094106073332e-06,"S100a9/Ceacam1/Anxa2/Plaur/St3gal4/Emilin2/Serping1/Nfe2l2/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg",19
"GO:0140888","interferon-mediated signaling pathway","19/442","27/1987",1.04182125808313e-07,3.14213291437871e-06,2.40094106073332e-06,"Ifitm6/Ifitm1/Ifnar2/Ifitm2/Irf7/Oas2/Ifih1/Zbp1/Ifitm3/Oas3/Irgm2/Irgm1/Samhd1/Parp14/Arg1/Hpx/Irf1/Stat1/Ifng",19
"GO:1900046","regulation of hemostasis","19/442","27/1987",1.04182125808313e-07,3.14213291437871e-06,2.40094106073332e-06,"S100a9/Ceacam1/Anxa2/Plaur/St3gal4/Emilin2/Serping1/Nfe2l2/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg",19
"GO:0002758","innate immune response-activating signaling pathway","34/442","66/1987",1.10340416967376e-07,3.28407925237112e-06,2.50940394266526e-06,"Clec4e/Acod1/Tlr4/Cd14/App/Slc15a3/Clec4n/Cd300lf/Irf7/Ifih1/Tlr2/Lamp2/Casp4/Dhx58/Nr1h3/Ffar2/Lbp/Ltf/Gbp2/Oasl1/Tirap/Oas3/Smpdl3b/Tlr13/Ly96/Irgm2/Irgm1/Mefv/Eif2ak2/Casp1/Trim30a/Irf1/Treml4/Ddx60",34
"GO:0030162","regulation of proteolysis","52/442","121/1987",1.14047779143059e-07,3.35033865482596e-06,2.56003353865895e-06,"Ngp/S100a9/S100a8/Spon1/App/Stfa3/Xdh/Il1r2/Mmp9/Hspa1b/Mmp14/Nr1h3/Stfa2l1/Grn/Cstb/Ltf/Nupr1/Plaur/Adam8/Ctsl/N4bp1/Slpi/Mefv/Naip2/Ctsc/Casp1/Serpina3g/Serpinb9/Reck/Serping1/Timp1/Itih4/Ambp/Serpina3n/Stat1/Kng1/Serpina1c/Vtn/F2/Ahsg/Cpb2/Ifng/Serpinc1/Itih3/Serpina3k/Pzp/Serpina1b/Serpina3m/Hrg/Fabp1/Serpinb2/Serpinf1",52
"GO:0002274","myeloid leukocyte activation","39/442","81/1987",1.32507228331766e-07,3.84270962162121e-06,2.93626003941646e-06,"Mmp8/Anxa1/Cd177/Plscr1/Tlr4/App/Anxa3/Slc11a1/Cd300lf/Tlr2/C5ar1/Ltbr/Pirb/Fcgr4/Jun/Nr1h3/Itgam/Lbp/Grn/Nampt/Batf2/Aif1/Tmem106a/Pram1/Lgals9/Irgm1/Pilrb1/Fcgr3/Ctsc/Casp1/Fgr/Il18/Cxcr2/Kit/C1qa/Ifng/Camp/Slc7a2/Hamp",39
"GO:0042730","fibrinolysis","12/442","13/1987",1.35591168072506e-07,3.88236990101278e-06,2.96656492971427e-06,"Anxa2/Plaur/Serping1/Fga/Vtn/F2/Cpb2/Fgg/Apoh/Plg/Fgb/Hrg",12
"GO:0071310","cellular response to organic substance","118/442","358/1987",1.40496106209714e-07,3.97252740307966e-06,3.0354553473204e-06,"Ifitm6/Fpr2/Mmp8/Anxa1/Ifitm1/Saa3/Gpr27/Plscr1/Cebpb/Tgm2/Acod1/Tlr4/Cd14/Ifi202b/App/Ifnar2/Ifitm2/Ifi207/Mapk13/Csf2rb2/Csf2rb/Il1r2/Il15ra/Cd300lf/Ccr5/Irf7/Oas2/Ifih1/Tlr2/Zbp1/Iigp1c/Ifit1/Cmpk2/Rab20/Ifitm3/Cyfip1/Casp4/Nfil3/Il13ra1/Il1rn/Iigp1/Ceacam1/Pirb/Ifi204/Fcgr4/Cxcl10/Jun/Ralb/Socs3/Ccr1/Sdf2l1/Socs1/Nr1h3/Cd274/Snx10/Ffar2/Lbp/Gbp2b/Ltf/Gbp2/Gbp7/Oasl1/Ctbp2/Cdc42ep2/Ifit3/Mgst1/P2ry13/Il1rap/Oas3/Spp1/Il36g/Ccrl2/Lrp1/Oasl2/Trim30d/Ly96/Irgm2/Pid1/Irgm1/Ifit2/Csf2ra/Gbp6/Pak1/Ly6a/Eif2ak2/Klf5/Naip2/Ly6i/Xcl1/Samhd1/Casp1/Gbp3/Cd68/Pck2/Il18/Parp14/Cxcl9/Arg1/Trim30a/Cxcl1/Mrc1/Cxcr2/Cxcl2/Nfe2l2/Hpx/Irf1/Ifi47/Cfh/Selp/Stat1/Kit/Ahsg/Ifng/Calcrl/Apoa1/Cxcl13/Apoc3/Ly6e",118
"GO:1990266","neutrophil migration","25/442","42/1987",1.45617200112756e-07,4.06649514388957e-06,3.10725721358214e-06,"Cd177/S100a9/S100a8/Trem1/Tlr2/C5ar1/Cxcl10/Lgals3/Prtn3/Itgam/Lbp/Trem3/Tirap/Adam8/Spp1/Bst1/Fcgr3/Xcl1/Cxcl9/Slamf8/Cxcl1/Cxcr2/Cxcl2/Ifng/Cxcl13",25
"GO:0071222","cellular response to lipopolysaccharide","33/442","64/1987",1.6695047698569e-07,4.60538998709305e-06,3.51903316059695e-06,"Mmp8/Plscr1/Cebpb/Acod1/Tlr4/Cd14/Cmpk2/Fcgr4/Cxcl10/Nr1h3/Cd274/Lbp/Gbp2b/Ltf/Gbp2/Il36g/Trim30d/Ly96/Irgm2/Irgm1/Gbp6/Casp1/Gbp3/Cd68/Cxcl9/Trim30a/Cxcl1/Mrc1/Cxcl2/Cfh/Stat1/Ifng/Cxcl13",33
